Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604703481
Base Time Fractional,.738640240
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,3.093719669778e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3297601938248,Volt DC,10,T,2W,F,F,11/06/2020,22:58:17,.880814480
35,4.076746790815e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3397264778614,Volt DC,10,T,2W,F,F,11/06/2020,22:58:17,.965560360
36,5.377924480854e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3496857881546,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.050291940
37,7.101265055098e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3596128523350,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.135021580
38,9.381880772708e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3695201575756,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.219753120
39,1.263775902771e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3797646164894,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.617145280
40,1.6779955331e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3896931707859,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.700896460
41,2.228045741504e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3996502757072,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.784631440
42,2.954191040772e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4096142649651,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.868369800
43,3.90665481973e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4195609390736,Volt DC,10,T,2W,F,F,11/06/2020,22:58:18,.952114160
44,5.151801815373e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4295329153538,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.035850820
45,6.752094486728e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4394631087780,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.119580300
46,8.795648318483e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4493829607964,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.203319660
47,0.000117202194815,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4599582552910,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.594724820
48,0.000151278814883,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4698911905289,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.678490480
49,0.000193884014152,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4798492491245,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.762225540
50,0.0002465138677508,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4898088276386,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.845969020
51,0.0003106027434114,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4997704625130,Volt DC,10,T,2W,F,F,11/06/2020,22:58:19,.929714680
52,0.0003886328777298,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5098266601563,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.013456220
53,0.0004805377975572,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5197826027870,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.097205280
54,0.0005884277634323,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5297290086746,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.180956600
55,0.0007138001383282,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5396811962128,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.264705020
56,0.0008573768427595,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5496160984039,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.348453760
57,0.001019702642225,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5595142841339,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.432183680
58,0.001215169904754,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5697936415672,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.750290800
59,0.001422582077794,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5797671079636,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.834065560
60,0.00165156647563,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5897369384766,Volt DC,10,T,2W,F,F,11/06/2020,22:58:20,.917796700
61,0.001903048134409,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5997586846352,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.001551600
62,0.002174431690946,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6097317934036,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.085295540
63,0.00246645277366,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6197099089622,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.169036220
64,0.002778154332191,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6296817064285,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.252772580
65,0.003118782304227,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6399496197701,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.336509760
66,0.003467814298347,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6499195098877,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.420267760
