6.404345631600000255e-01,1.000210340899999947e-05
6.837904453299999963e-01,1.099643213799999977e-05
3.949611485000000255e-01,1.204560339799999933e-05
7.353905439400000299e-01,1.295538004300000022e-05
5.361605882600000150e-01,1.393799811899999985e-05
7.798030972499999658e-01,1.491721377500000061e-05
8.055620789499999823e-01,1.589650855700000062e-05
8.118046522099999773e-01,1.686505856900000048e-05
8.346092104900000308e-01,1.785618042000000164e-05
6.351627707500000497e-01,1.881890602799999893e-05
8.635502457599999460e-01,1.981630521199999933e-05
5.473861694299999581e-01,2.082740684299999936e-05
8.823363780999999850e-01,2.177410169699999846e-05
6.588367819799999525e-01,2.275390579600000107e-05
8.977719545400000278e-01,2.373612733200000010e-05
9.063030481299999552e-01,2.471472362199999854e-05
9.073977470399999801e-01,2.567915180399999979e-05
9.144798517200000143e-01,2.667392618599999875e-05
7.130931615800000234e-01,2.763388692999999878e-05
9.245802164099999887e-01,2.863205918399999917e-05
6.060338020300000128e-01,2.978500015200000168e-05
9.304009079899999701e-01,3.059240407300000276e-05
8.200582265900000500e-01,3.157233004499999886e-05
9.350519180299999844e-01,3.255078263499999822e-05
9.378970265399999562e-01,3.353194188100000055e-05
9.261547327000000385e-01,3.450852818799999937e-05
9.402534961699999805e-01,3.549177199600000006e-05
6.290966272400000392e-01,3.645936521899999873e-05
9.444216489800000280e-01,3.745068897800000004e-05
6.326249837899999839e-01,3.842996375199999947e-05
9.478489160499999899e-01,3.941068644099999970e-05
9.488721489900000527e-01,4.039080886300000094e-05
9.491164088200000348e-01,4.137597716199999988e-05
9.510625600800000079e-01,4.235098458600000307e-05
8.420167565299999657e-01,4.334827463000000101e-05
9.541170597100000483e-01,4.430927219799999875e-05
6.532319188099999785e-01,4.536027336100000029e-05
9.565220475200000294e-01,4.626920053899999776e-05
8.407014012300000338e-01,4.724924656299999863e-05
9.588044881799999697e-01,4.822988557899999910e-05
9.601625800099999886e-01,4.920846186000000003e-05
9.596161842299999467e-01,5.021566175900000090e-05
9.614333510400000504e-01,5.116903412300000277e-05
6.725257635100000408e-01,5.218890873899999981e-05
9.638990759800000196e-01,5.312740540799999820e-05
6.763276457800000419e-01,5.423101538299999840e-05
9.661008715600000185e-01,5.508791582500000000e-05
9.362746477100000186e-01,5.606719059899999944e-05
9.677764177300000048e-01,5.704585419199999691e-05
9.689896702800000483e-01,5.802763189400000058e-05
9.587482809999999800e-01,5.907511876999999885e-05
9.702941775300000238e-01,5.998576671100000262e-05
6.941940188399999823e-01,6.103743362499999380e-05
9.723038077400000256e-01,6.194568413799999868e-05
6.983419656799999542e-01,6.307150761100000652e-05
9.737066626500000543e-01,6.390628550400000673e-05
9.747591018700000332e-01,6.488566577900000505e-05
9.748941659900000056e-01,6.589513941400000293e-05
9.761763215100000002e-01,6.684610707500000652e-05
8.472909331300000346e-01,6.793200009300000221e-05
9.778693318400000223e-01,6.880450382600000433e-05
7.139618396800000433e-01,6.998371827599999520e-05
9.791702032100000341e-01,7.076430483700000499e-05
8.390933871300000346e-01,7.174500205999999607e-05
9.803313016900000454e-01,7.272542279699999873e-05
9.812220335000000349e-01,7.370499952199999541e-05
9.807643294300000258e-01,7.476878090500000621e-05
9.824254512800000283e-01,7.566309068400000628e-05
7.894143462199999517e-01,7.678946713000000483e-05
9.840145111100000452e-01,7.762335735600000110e-05
7.344778776200000525e-01,7.873196591400000426e-05
9.850116372099999573e-01,7.958327478299999716e-05
8.622031807900000233e-01,8.056359365600000385e-05
9.862901568399999874e-01,8.154437819000000471e-05
9.871125817300000493e-01,8.252508996499999521e-05
9.863946437799999689e-01,8.361047366599999846e-05
9.878712892500000065e-01,8.448195148999999599e-05
8.280857801400000051e-01,8.563719893600000438e-05
9.895132183999999498e-01,8.644220361000000494e-05
7.546744942699999958e-01,8.756552415399999467e-05
9.906680584000000511e-01,8.840262307800000050e-05
8.845536112799999851e-01,8.938338578399999544e-05
9.914611577999999925e-01,9.036310075299999343e-05
9.920390248299999492e-01,9.134113497600000015e-05
9.915575981099999936e-01,9.244457032799999403e-05
9.931252002699999526e-01,9.330123430099999515e-05
8.191249370600000024e-01,9.448727360000000160e-05
9.942699670800000389e-01,9.526142821400000672e-05
7.749059200300000283e-01,9.641554788700000100e-05
9.952403902999999996e-01,9.722106915400000049e-05
9.221233725499999867e-01,9.820127888800000504e-05
9.960312843299999885e-01,9.918246359999999620e-05
1.001566886900000064e+00,1.100834051600000014e-04
1.006134152400000037e+00,1.187540256099999962e-04
9.335004687300000326e-01,1.294611138299999907e-04
1.013334393500000097e+00,1.382865157199999865e-04
9.319197535500000074e-01,1.487288682300000103e-04
1.019657850300000002e+00,1.578366063799999889e-04
9.417425990100000144e-01,1.678912667600000036e-04
1.025137186100000042e+00,1.773964468199999928e-04
9.593605399100000319e-01,1.873149158199999980e-04
1.030094742800000018e+00,1.969852310100000004e-04
9.750811457600000454e-01,2.067983004999999997e-04
1.034556627299999976e+00,2.165407931899999928e-04
9.888655543300000073e-01,2.262960188099999881e-04
1.038575649300000014e+00,2.360986691200000099e-04
1.002603769300000058e+00,2.458839444400000187e-04
1.042409181600000068e+00,2.556359686400000116e-04
1.012023091299999900e+00,2.654409618100000046e-04
