Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604700246
Base Time Fractional,.759171900
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,1.563186287967e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3298051655293,Volt DC,10,T,2W,F,F,11/06/2020,22:04:28,.943358380
35,2.049196382359e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3397909700871,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.028089820
36,2.6892630558e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3497661650181,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.112848920
37,3.533680228429e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3597219288349,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.197603760
38,4.644553882827e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3696649074554,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.282378420
39,6.1047858253e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3796168565750,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.367136860
40,7.997811735549e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3895079195499,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.451881400
41,1.042814983521e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.3993078172207,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.536646100
42,1.391744717694e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4096662700176,Volt DC,10,T,2W,F,F,11/06/2020,22:04:29,.934026060
43,1.817798329284e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4196276962757,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.017772520
44,2.368164496147e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4296353161335,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.101526180
45,3.066954377573e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4395899176598,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.185299020
46,3.949422534788e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4495398104191,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.269059160
47,5.095901360619e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4598229825497,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.352824800
48,6.469635263784e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4697267115116,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.436600380
49,8.163119491655e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4796496927738,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.520354440
50,0.0001022529613692,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4895669817924,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.604118400
51,0.0001294431276619,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4998282790184,Volt DC,10,T,2W,F,F,11/06/2020,22:04:30,.995511360
52,0.0001608874299563,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5099071264267,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.079265760
53,0.0001982593093999,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5198801755905,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.163022860
54,0.0002428997686366,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5298473834991,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.246788820
55,0.0002958371769637,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5398261547089,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.330530920
56,0.0003583026700653,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5497887730598,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.414284580
57,0.0004312540695537,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5597085356712,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.498046040
58,0.0005166854243726,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5696722865105,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.581811300
59,0.0006156432791613,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5796266794205,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.665570680
60,0.0007293933886103,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5895659327507,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.749334780
61,0.0008599263383076,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5995591878891,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.833089740
62,0.001007143873721,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.6094900965691,Volt DC,10,T,2W,F,F,11/06/2020,22:04:31,.916851560
63,0.001183120533824,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6197615861893,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.234960560
64,0.001370656187646,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6297335028648,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.318723080
65,0.001584966434166,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6400089263916,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.402454960
