#Thorlabs FTS
[SpectrumHeader]
#Date;20201119
#Time;10045741
#GMTTime;10045741
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3.010000
#TriggerMode;0
#InterferometerSerial;M00492351
#Source;
#AirMeasureOpt;0
#WnrMin;9861.338867
#WnrMax;50589.066406
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.976711731e+02;-2.317538747e-04
1.978697968e+02;-7.447624812e-04
1.980684357e+02;1.125018844e-05
1.982670898e+02;-9.337656666e-04
1.984657593e+02;2.684294945e-03
1.986644592e+02;5.242587649e-04
1.988631744e+02;9.562660125e-04
1.990619049e+02;2.542542643e-04
1.992606506e+02;3.892565146e-04
1.994594116e+02;2.002533583e-04
1.996582031e+02;5.512592616e-04
1.998570099e+02;3.892565146e-04
2.000558319e+02;1.577276387e-03
2.002546692e+02;-4.207570455e-04
2.004535217e+02;1.496275072e-03
2.006523895e+02;-1.959782792e-03
2.008512878e+02;7.402623887e-04
2.010502014e+02;-1.392773353e-03
2.012491302e+02;9.832665091e-04
2.014480743e+02;1.631277381e-03
2.016470490e+02;5.512592616e-04
2.018460236e+02;-5.287588574e-04
2.020450287e+02;2.171286382e-03
2.022440491e+02;1.732529054e-04
2.024430847e+02;1.901281881e-03
2.026421509e+02;1.118268701e-03
2.028412170e+02;1.732529054e-04
2.030403137e+02;3.352556087e-04
2.032394257e+02;1.334272325e-03
2.034385529e+02;-1.473774668e-03
2.036376953e+02;6.052601384e-04
2.038368683e+02;3.892565146e-04
2.040360565e+02;8.212637622e-04
2.042352600e+02;4.432574206e-04
2.044344788e+02;1.037267386e-03
2.046337128e+02;4.432574206e-04
2.048329620e+02;3.622560762e-04
2.050322418e+02;3.352556087e-04
2.052315369e+02;1.523275510e-03
2.054308472e+02;1.091268263e-03
2.056301727e+02;1.010266948e-03
2.058295135e+02;-6.367606693e-04
2.060288849e+02;1.712278696e-03
2.062282562e+02;6.592610152e-04
2.064276581e+02;1.658277819e-03
2.066270752e+02;1.091268263e-03
2.068265228e+02;7.402623887e-04
2.070259705e+02;1.199270133e-03
2.072254486e+02;1.577276387e-03
2.074249268e+02;-2.047534363e-04
2.076244354e+02;4.972583265e-04
2.078239746e+02;7.942633238e-04
2.080235138e+02;6.592610152e-04
2.082230835e+02;-4.207570455e-04
2.084226532e+02;7.942633238e-04
2.086222534e+02;1.955282642e-03
2.088218689e+02;1.631277381e-03
2.090214996e+02;-3.127552336e-04
2.092211609e+02;-4.207570455e-04
2.094208221e+02;-8.527642931e-04
