Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604705902
Base Time Fractional,.792157120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
32,2.18959979037e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7318632006645,Volt DC,1,T,2W,F,F,11/06/2020,23:38:47,.060534120
33,2.09831991782e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7075278162956,Volt DC,1,T,2W,F,F,11/06/2020,23:38:47,.555418160
34,1.301759144923e-09,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3299852013588,Volt DC,1,T,2W,F,F,11/06/2020,23:38:48,.556515260
35,2.13996660392e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7081778645515,Volt DC,1,T,2W,F,F,11/06/2020,23:38:49,.226590440
36,-4.102245487747e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3499818742275,Volt DC,1,T,2W,F,F,11/06/2020,23:38:50,.227708080
37,2.178064129055e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7052648663521,Volt DC,1,T,2W,F,F,11/06/2020,23:38:50,.897789080
38,-2.279509636605e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3700068593025,Volt DC,1,T,2W,F,F,11/06/2020,23:38:51,.898907600
39,2.180770586335e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6903759241104,Volt DC,1,T,2W,F,F,11/06/2020,23:38:52,.568943560
40,5.625297450074e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3899986743927,Volt DC,1,T,2W,F,F,11/06/2020,23:38:53,.570087720
41,2.154688871769e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6824036836624,Volt DC,1,T,2W,F,F,11/06/2020,23:38:54,.240126020
42,2.180504665716e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6735801100731,Volt DC,1,T,2W,F,F,11/06/2020,23:38:54,.734994380
43,-5.143173109623e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4199900031090,Volt DC,1,T,2W,F,F,11/06/2020,23:38:55,.736035180
44,2.214321348504e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6789178252220,Volt DC,1,T,2W,F,F,11/06/2020,23:38:56,.406128680
45,-1.261560855781e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4399885535240,Volt DC,1,T,2W,F,F,11/06/2020,23:38:57,.407216260
46,2.225190343097e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6523561477661,Volt DC,1,T,2W,F,F,11/06/2020,23:38:58,.077309020
47,-8.656528271977e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4599898159504,Volt DC,1,T,2W,F,F,11/06/2020,23:38:59,.078382020
48,2.204260063365e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6507898569107,Volt DC,1,T,2W,F,F,11/06/2020,23:38:59,.748478540
49,2.201317528261e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6279997229576,Volt DC,1,T,2W,F,F,11/06/2020,23:39:00,.243372720
50,-3.194067510481e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4899784624577,Volt DC,1,T,2W,F,F,11/06/2020,23:39:01,.244445700
51,2.214498806552e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6330757141113,Volt DC,1,T,2W,F,F,11/06/2020,23:39:01,.914501160
52,4.081487925411e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5099776983261,Volt DC,1,T,2W,F,F,11/06/2020,23:39:02,.915591240
53,2.180551206266e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6193713545799,Volt DC,1,T,2W,F,F,11/06/2020,23:39:03,.585647980
54,2.538953491893e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5299955606461,Volt DC,1,T,2W,F,F,11/06/2020,23:39:04,.586718620
55,2.227152329226e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6129650473595,Volt DC,1,T,2W,F,F,11/06/2020,23:39:05,.256773560
56,1.6250494006e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5499936938286,Volt DC,1,T,2W,F,F,11/06/2020,23:39:06,.257856020
57,2.253242925576e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6160967350006,Volt DC,1,T,2W,F,F,11/06/2020,23:39:06,.927931780
58,-4.002680964454e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5699880123138,Volt DC,1,T,2W,F,F,11/06/2020,23:39:07,.929046500
