5.817675590500000382e+00,9.999610028900000142e-08
7.708451271100000390e+00,1.999903389599999990e-07
7.921429157300000412e+00,2.999911430400000112e-07
7.983523845699999733e+00,3.999927287199999947e-07
7.985617160800000391e+00,4.999858447299999711e-07
7.985633850100000153e+00,5.999848440300000529e-07
7.985629558600000344e+00,6.999860033799999605e-07
7.985330581700000430e+00,7.999731224100000299e-07
7.985647201499999959e+00,8.999755891600000003e-07
7.986041545900000038e+00,9.999814665199999410e-07
7.986606121100000344e+00,1.099980977400000064e-06
7.986774444599999967e+00,1.199953771900000104e-06
7.987092971800000107e+00,1.300001713400000100e-06
7.987129688299999586e+00,1.399983489099999939e-06
7.988080024700000337e+00,1.499834979799999921e-06
7.988137245199999903e+00,1.599866095600000091e-06
7.988407135000000103e+00,1.699905169499999980e-06
7.988562107099999920e+00,1.799968572399999926e-06
7.988989830000000403e+00,1.899942048999999973e-06
7.989369869199999918e+00,1.999965888899999870e-06
7.989939212800000412e+00,2.099989615099999789e-06
7.990081787100000277e+00,2.199815071400000114e-06
7.990354538000000062e+00,2.299846301000000125e-06
7.990825653099999926e+00,2.399879122099999821e-06
7.991154670700000295e+00,2.499893980700000057e-06
7.991432189900000260e+00,2.599974322899999944e-06
7.991690635700000378e+00,2.699984179299999885e-06
7.991415977499999990e+00,2.799999265300000077e-06
7.991998195599999910e+00,2.900007984899999961e-06
7.992661952999999819e+00,2.999851631100000126e-06
7.992633342699999588e+00,3.099864898099999967e-06
7.992868423500000041e+00,3.199871343900000009e-06
7.993003845199999624e+00,3.299943728100000040e-06
7.993393897999999886e+00,3.399977458700000123e-06
7.993469715099999817e+00,3.499971171499999822e-06
7.993579864500000021e+00,3.599981937400000151e-06
7.993832111399999718e+00,3.699821718299999943e-06
7.994050025900000023e+00,3.799828618899999898e-06
7.994173049899999661e+00,3.899867351700000276e-06
7.994383811999999701e+00,3.999859473000000290e-06
7.994445800800000335e+00,4.099945726900000012e-06
7.994588375100000199e+00,4.199925569999999596e-06
7.994921207400000007e+00,4.299979991600000303e-06
7.994868755299999741e+00,4.399797035100000010e-06
7.995092868799999586e+00,4.499829628899999613e-06
7.995153427099999988e+00,4.599847215999999740e-06
7.995214939100000251e+00,4.699861165100000012e-06
7.995466232300000087e+00,4.799922862699999584e-06
7.995507240300000262e+00,4.899942723600000400e-06
7.995573997500000196e+00,4.999952125200000004e-06
7.995611190800000045e+00,5.099981990499999714e-06
7.995788097400000183e+00,5.199824499900000246e-06
7.995851039899999790e+00,5.299832082499999922e-06
7.995925426500000377e+00,5.399859219299999740e-06
7.996012687700000399e+00,5.499852704799999768e-06
7.996167182899999837e+00,5.599938958800000200e-06
7.996113777199999717e+00,5.699921075599999763e-06
7.996292591099999569e+00,5.799957762100000119e-06
7.996277332300000040e+00,5.899788902800000184e-06
7.996445179000000181e+00,5.999816039500000140e-06
7.996388435400000105e+00,6.099843631099999871e-06
7.996524334000000067e+00,6.199837571299999950e-06
7.996558666200000332e+00,6.299902452200000175e-06
7.996600627900000369e+00,6.399912763299999743e-06
7.996766090400000415e+00,6.499920800700000180e-06
7.996702671100000437e+00,6.599768312299999735e-06
7.996717929799999958e+00,6.699796358600000364e-06
7.996875286099999869e+00,6.799825769100000161e-06
7.996900081599999766e+00,6.899858362899999763e-06
7.997009277300000107e+00,6.999853667399999719e-06
7.997026443500000248e+00,7.099912636500000247e-06
7.997009277300000107e+00,7.199904303000000347e-06
7.996980667099999884e+00,7.299947355899999741e-06
7.997046470599999957e+00,7.399765763700000173e-06
7.997156620000000160e+00,7.499783805500000351e-06
7.997182846100000297e+00,7.599819582499999896e-06
7.997158527399999883e+00,7.699823982000000340e-06
7.997184753400000012e+00,7.799892955499999761e-06
7.997202396399999635e+00,7.899908268899999910e-06
7.997280597699999660e+00,7.999906301799999896e-06
7.997295856500000077e+00,8.099741535299999730e-06
7.997319221499999742e+00,8.199796866399999555e-06
7.997341156000000062e+00,8.299812179799999703e-06
7.997411251099999951e+00,8.399851139999999191e-06
7.997332096100000065e+00,8.499862815399999484e-06
7.997427940399999713e+00,8.599937245900000384e-06
