#Thorlabs FTS
[SpectrumHeader]
#Date;20201117
#Time;12004094
#GMTTime;12004094
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;24.250000
#TriggerMode;0
#InterferometerSerial;M00492351
#Source;
#AirMeasureOpt;0
#WnrMin;9861.338867
#WnrMax;50589.066406
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.976711731e+02;1.153101213e-03
1.978697968e+02;9.368947358e-04
1.980684357e+02;8.017657092e-04
1.982670898e+02;4.774559638e-04
1.984657593e+02;-8.738345350e-04
1.986644592e+02;1.801720646e-05
1.988631744e+02;1.126075396e-03
1.990619049e+02;1.396333450e-03
1.992606506e+02;2.017927123e-03
1.994594116e+02;9.368947358e-04
1.996582031e+02;6.666366244e-04
1.998570099e+02;6.125849904e-04
2.000558319e+02;1.261204452e-04
2.002546692e+02;-9.549119277e-04
2.004535217e+02;-9.008603229e-05
2.006523895e+02;7.206882583e-04
2.008512878e+02;1.342281932e-03
2.010502014e+02;9.368947358e-04
2.012491302e+02;1.072023762e-03
2.014480743e+02;1.720643253e-03
2.016470490e+02;2.612494864e-03
2.018460236e+02;6.125849904e-04
2.020450287e+02;2.396288561e-03
2.022440491e+02;5.044817808e-04
2.024430847e+02;6.936624413e-04
2.026421509e+02;1.072023762e-03
2.028412170e+02;4.504301614e-05
2.030403137e+02;-7.657312672e-04
2.032394257e+02;-3.603441291e-04
2.034385529e+02;7.747398922e-04
2.036376953e+02;1.666591619e-03
2.038368683e+02;4.504301469e-04
2.040360565e+02;-1.576505601e-03
2.042352600e+02;2.342236839e-04
2.044344788e+02;-9.008603229e-05
2.046337128e+02;-5.224989727e-04
2.048329620e+02;6.936624413e-04
2.050322418e+02;2.828701399e-03
2.052315369e+02;2.990856301e-03
2.054308472e+02;1.234178664e-03
2.056301727e+02;2.882753033e-04
2.058295135e+02;1.423359266e-03
2.060288849e+02;8.017657092e-04
2.062282562e+02;2.342236839e-04
2.064276581e+02;1.342281932e-03
2.066270752e+02;-8.738345350e-04
2.068265228e+02;2.044952940e-03
2.070259705e+02;-9.008603229e-05
2.072254486e+02;1.801720646e-04
2.074249268e+02;5.315075978e-04
2.076244354e+02;1.801720588e-03
2.078239746e+02;-9.008603229e-06
2.080235138e+02;8.558172849e-04
2.082230835e+02;1.261204481e-03
2.084226532e+02;4.774559638e-04
2.086222534e+02;4.774559638e-04
2.088218689e+02;2.315211110e-03
2.090214996e+02;3.963785421e-04
2.092211609e+02;9.909463115e-04
2.094208221e+02;-9.819377447e-04
2.096205139e+02;7.206882583e-04
2.098202209e+02;-4.954731558e-04
2.100199432e+02;2.855727216e-03
2.102196960e+02;8.287914679e-04
2.104194489e+02;6.936624413e-04
2.106192322e+02;-5.495247897e-04
2.108190308e+02;2.261159476e-03
2.110188446e+02;7.477140753e-04
2.112186737e+02;7.477140753e-04
2.114185181e+02;6.666366244e-04
2.116183929e+02;1.990901306e-03
2.118182831e+02;9.639205527e-04
2.120181885e+02;1.720643253e-03
2.122181091e+02;-5.224989727e-04
2.124180450e+02;3.044907935e-03
2.126179962e+02;-2.522408904e-04
2.128179779e+02;1.531462476e-04
2.130179749e+02;7.477140753e-04
2.132179871e+02;1.855772221e-03
2.134180145e+02;2.207107842e-03
2.136180573e+02;6.125849904e-04
2.138181305e+02;-5.224989727e-04
2.140182037e+02;2.234133659e-03
2.142183075e+02;-1.360299066e-03
2.144184265e+02;1.855772221e-03
2.146185608e+02;8.558172849e-04
2.148187256e+02;1.585514168e-03
2.150188904e+02;9.909463115e-04
2.152190857e+02;4.504301469e-04
2.154192963e+02;8.287914679e-04
2.156195221e+02;5.315075978e-04
2.158197632e+02;2.099004574e-03
2.160200348e+02;4.504301614e-05
2.162203064e+02;3.423269081e-04
2.164206085e+02;1.369307633e-03
2.166209259e+02;9.368947358e-04
2.168212585e+02;2.747623948e-03
2.170216064e+02;8.017657092e-04
2.172219696e+02;9.909463115e-04
2.174223633e+02;8.558172849e-04
2.176227722e+02;4.504301469e-04
2.178231964e+02;1.234178664e-03
2.180236359e+02;1.017972128e-03
2.182240906e+02;8.287914679e-04
2.184245758e+02;1.153101213e-03
2.186250610e+02;-8.468087181e-04
2.188255768e+02;1.099049579e-03
2.190261078e+02;9.639205527e-04
2.192266541e+02;1.531462476e-04
2.194272156e+02;1.288230298e-03
2.196278076e+02;7.206882583e-04
2.198283997e+02;8.017657092e-04
2.200290222e+02;3.153011203e-04
2.202296600e+02;3.342191689e-03
2.204303131e+02;-7.116796332e-04
2.206309814e+02;-3.873699461e-04
2.208316803e+02;3.423269081e-04
2.210323792e+02;3.693527251e-04
2.212331085e+02;-9.278861107e-04
2.214338531e+02;-1.035989379e-03
2.216346130e+02;1.666591619e-03
2.218353882e+02;-1.711634541e-04
2.220361938e+02;1.747669070e-03
2.222369995e+02;-7.657312672e-04
2.224378357e+02;6.936624413e-04
2.226386871e+02;1.450385083e-03
2.228395538e+02;2.017927123e-03
2.230404358e+02;8.017657092e-04
2.232413483e+02;1.693617436e-03
2.234422607e+02;1.315256115e-03
2.236432037e+02;4.504301469e-04
2.238441620e+02;2.044952940e-03
2.240451355e+02;2.612494864e-03
2.242461243e+02;1.315256115e-03
2.244471436e+02;8.828431019e-04
2.246481628e+02;1.180127030e-03
2.248492126e+02;9.098689188e-04
2.250502777e+02;1.180127030e-03
2.252513580e+02;1.044997945e-03
2.254524536e+02;1.612539985e-03
2.256535645e+02;3.747578943e-03
2.258547058e+02;5.315075978e-04
2.260558624e+02;6.666366244e-04
