-7.214410901100000162e-01,1.028826227400000040e-05
-3.240758776700000121e-01,1.901193172700000130e-05
2.653939724000000111e-01,2.886503534700000104e-05
-1.238557472799999976e-01,3.762438791499999875e-05
-5.730397626799999672e-02,4.804256605000000260e-05
3.453890085199999849e-01,5.855241033699999919e-05
4.762764647599999901e-02,6.900814332799999542e-05
9.305427968500000480e-02,7.948740676499999882e-05
1.327427625700000058e-01,9.006054460800000199e-05
3.435420393899999980e-01,1.001332566399999941e-04
3.969696164100000035e-01,1.071098813600000044e-04
1.236272230700000002e-01,1.246104948200000119e-04
2.242548614700000109e-01,1.312067324799999978e-04
2.947294414000000140e-01,1.498802012099999909e-04
5.395422577899999794e-01,1.556276110900000058e-04
3.640002906300000007e-01,1.655203377600000098e-04
3.896771073299999943e-01,1.740843290499999980e-04
4.092026352900000052e-01,1.832312263999999924e-04
4.283350110099999886e-01,1.926376135099999970e-04
4.439168274399999947e-01,2.012597397000000015e-04
4.599578678599999804e-01,2.117530821099999959e-04
5.328874587999999912e-01,2.201362803999999933e-04
4.883491992999999809e-01,2.308998809900000132e-04
5.489693880099999479e-01,2.405497652899999945e-04
5.137816071499999859e-01,2.502736751900000141e-04
5.256638526900000441e-01,2.600823936499999881e-04
5.365560650799999776e-01,2.700055192700000196e-04
5.463092327099999812e-01,2.799780340899999829e-04
5.547861456899999544e-01,2.899988903699999752e-04
5.619341134999999987e-01,2.999670687099999797e-04
5.820192694700000446e-01,3.099894965999999892e-04
5.722787380199999552e-01,3.199940256300000071e-04
5.815166234999999961e-01,3.299937234299999832e-04
5.789207816100000459e-01,3.399933339099999873e-04
5.815446972800000225e-01,3.499965241600000053e-04
5.839183330499999602e-01,3.599977062500000265e-04
5.860545039200000250e-01,3.700047964199999935e-04
5.881120562599999602e-01,3.799868281899999953e-04
5.899016857100000122e-01,3.899896983099999763e-04
5.965209007299999699e-01,3.999952459700000049e-04
5.933615565300000005e-01,4.099976795299999761e-04
5.967938303900000019e-01,4.199954273599999744e-04
5.964921712899999839e-01,4.300005093699999989e-04
5.979681015000000155e-01,4.400021862200000251e-04
5.993884801900000170e-01,4.500036593499999807e-04
6.007739901499999924e-01,4.599901731099999866e-04
6.020771861100000510e-01,4.699898126999999914e-04
6.034060120599999966e-01,4.799912567299999765e-04
6.071909070000000019e-01,4.899952909900000134e-04
6.058897972100000251e-01,4.999960074200000002e-04
6.084001660300000225e-01,5.099977133800000272e-04
6.082624196999999455e-01,5.200041923700000467e-04
