#Thorlabs FTS
[SpectrumHeader]
#Date;20201117
#Time;11585363
#GMTTime;11585363
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;24.250000
#TriggerMode;0
#InterferometerSerial;M00492351
#Source;
#AirMeasureOpt;0
#WnrMin;9861.338867
#WnrMax;50589.066406
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.976711731e+02;-4.930733121e-04
1.978697968e+02;-1.087463112e-03
1.980684357e+02;3.174581798e-04
1.982670898e+02;-7.632505149e-04
1.984657593e+02;-3.850024659e-04
1.986644592e+02;1.823695929e-04
1.988631744e+02;-8.172859089e-04
1.990619049e+02;2.904404537e-04
1.992606506e+02;1.209042850e-03
1.994594116e+02;-6.281619426e-04
1.996582031e+02;-9.793922072e-04
1.998570099e+02;-2.168171806e-03
2.000558319e+02;1.182025066e-03
2.002546692e+02;-4.390378890e-04
2.004535217e+02;1.155007398e-03
2.006523895e+02;8.848302532e-04
2.008512878e+02;-2.769315906e-04
2.010502014e+02;-2.499138936e-04
2.012491302e+02;3.714936029e-04
2.014480743e+02;1.209042850e-03
2.016470490e+02;1.317113754e-03
2.018460236e+02;-1.519746613e-03
2.020450287e+02;1.344131422e-03
2.022440491e+02;1.283341553e-04
2.024430847e+02;9.388656472e-04
2.026421509e+02;-6.754429251e-06
2.028412170e+02;3.174581798e-04
2.030403137e+02;-1.168516232e-03
2.032394257e+02;1.371149090e-03
2.034385529e+02;-1.492728828e-03
2.036376953e+02;1.019918825e-03
2.038368683e+02;-3.377214671e-05
2.040360565e+02;1.776414923e-03
2.042352600e+02;8.037770749e-04
2.044344788e+02;-3.377214671e-05
2.046337128e+02;-7.362327888e-04
2.048329620e+02;1.506237662e-03
2.050322418e+02;-1.276587136e-03
2.052315369e+02;9.658833733e-04
2.054308472e+02;3.444758768e-04
2.056301727e+02;-5.471087643e-04
2.058295135e+02;-9.253568132e-04
2.060288849e+02;1.425184542e-03
2.062282562e+02;-3.377214671e-05
2.064276581e+02;4.255290551e-04
2.066270752e+02;6.957062287e-04
2.068265228e+02;-7.902682410e-04
2.070259705e+02;2.364050160e-04
2.072254486e+02;8.848302532e-04
2.074249268e+02;4.728100612e-05
2.076244354e+02;2.364050160e-04
2.078239746e+02;-6.078986189e-05
2.080235138e+02;-2.228961675e-04
2.082230835e+02;-1.087463112e-03
2.084226532e+02;1.019918825e-03
2.086222534e+02;1.127989730e-03
2.088218689e+02;2.093873045e-04
2.090214996e+02;-7.092150627e-04
2.092211609e+02;1.013164365e-04
2.094208221e+02;1.695361687e-03
2.096205139e+02;-1.033427659e-03
2.098202209e+02;1.553518669e-04
2.100199432e+02;2.093873045e-04
2.102196960e+02;4.255290551e-04
2.104194489e+02;9.118479211e-04
2.106192322e+02;1.823695929e-04
2.108190308e+02;1.857468043e-03
2.110188446e+02;2.904404537e-04
2.112186737e+02;1.317113754e-03
2.114185181e+02;-1.060445444e-03
2.116183929e+02;4.255290551e-04
2.118182831e+02;-1.681852853e-03
2.120181885e+02;7.429872494e-05
2.122181091e+02;5.876353243e-04
2.124180450e+02;-7.092150627e-04
2.126179962e+02;-1.087463112e-03
2.128179779e+02;1.013164365e-04
2.130179749e+02;1.013164365e-04
2.132179871e+02;-1.600799733e-03
2.134180145e+02;-8.983390871e-04
2.136180573e+02;7.497416227e-04
2.138181305e+02;1.317113754e-03
2.140182037e+02;1.452202327e-03
2.142183075e+02;-3.377214671e-05
2.144184265e+02;-3.039493167e-04
2.146185608e+02;2.026328730e-05
